Gender,Age,Game,other,Hours
male,35,WoW,,30
male,35,WoW,,30
male,35,WoW,,30
male,35,DAOC,,30
male,35,WoW,,30
male,35,WoW,,30
male,35,EQ2,,30
female,36,SWG,,30
female,36,EQ,,30
male,36,EQ2,,30
male,36,WoW,,30
male,36,WoW,,30
male,36,EQ,,30
male,36,UO,,30
male,36,WoW,,30
male,36,WoW,,30
male,36,WoW,,30
female,37,EQ,,30
male,37,EQ2,,30
male,37,Other,Rose Online,30
male,37,WoW,,30
male,37,WoW,,30
male,37,WoW,,30
male,37,WoW,,30
male,37,WoW,,30
female,38,WoW,,30
female,38,UO,,30
male,38,WoW,,30
male,38,WoW,,30
male,38,WoW,,30
male,38,WoW,,30
male,39,WoW,,30
male,39,EQ,,30
male,39,EQ,,30
male,39,DAOC,,30
male,39,WoW,,30
male,39,WoW,,30
male,39,WoW,,30
male,40,Other,Horizons,30
male,40,WoW,,30
male,40,WoW,,30
female,41,EQ,,30
male,41,EQ,,30
male,41,WoW,,30
male,41,AO,,30
male,41,WoW,,30
female,42,WoW,,30
male,42,EQ,,30
female,43,Other,Sims Online,30
male,43,WoW,,30
male,43,WoW,,30
female,44,WoW,,30
male,44,EQ2,,30
male,45,WoW,,30
female,46,CoH,,30
female,47,EQ2,,30
female,48,EQ2,,30
male,48,EQ2,,30
male,48,WoW,,30
female,49,EQ,,30
female,51,EQ2,,30
male,51,WoW,,30
female,52,WoW,,30
male,55,WoW,,30
female,56,Other,Ashen Empires,30
male,60,SWG,,30
male,33,WoW,,31
male,13,EQ2,,32
male,17,WoW,,32
male,22,DAOC,,32
male,24,FFXI,,32
female,25,WoW,,32
male,28,WoW,,32
female,31,WoW,,32
male,36,WoW,,32
female,50,WoW,,32
male,32,EQ,,33
male,39,WoW,,33
male,19,WoW,,34
male,15,WoW,,35
male,15,WoW,,35
male,16,Other,EVE Online,35
male,16,EQ,,35
male,16,DAOC,,35
male,17,WoW,,35
male,17,EQ,,35
male,18,EQ2,,35
male,18,WoW,,35
male,18,WoW,,35
male,18,EQ2,,35
male,19,WoW,,35
male,19,WoW,,35
male,19,WoW,,35
male,19,WoW,,35
female,20,Other,MUDs,35
male,20,Other,Ashen Empires,35
male,20,EQ2,,35
male,20,DAOC,,35
male,20,WoW,,35
male,20,WoW,,35
male,20,WoW,,35
male,20,Other,Guild Wars (When its up),35
male,20,WoW,,35
female,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,EQ2,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,22,Other,Eve Online,35
male,22,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,22,DAOC,,35
male,22,FFXI,,35
male,23,EQ2,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
female,24,WoW,,35
male,24,WoW,,35
male,24,SWG,,35
male,24,WoW,,35
male,24,WoW,,35
male,25,WoW,,35
male,25,SWG,,35
male,25,FFXI,,35
female,26,WoW,,35
female,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,27,WoW,,35
male,27,CoH,,35
male,27,WoW,,35
male,27,WoW,,35
male,28,WoW,,35
male,28,WoW,,35
male,28,EQ,,35
male,28,EQ,,35
male,28,WoW,,35
male,28,WoW,,35
male,29,WoW,,35
male,29,WoW,,35
male,30,WoW,,35
female,31,EQ,,35
male,31,WoW,,35
male,31,WoW,,35
female,32,WoW,,35
male,32,WoW,,35
male,33,WoW,,35
male,33,WoW,,35
male,33,EQ,,35
male,34,WoW,,35
male,34,WoW,,35
male,34,SWG,,35
male,34,WoW,,35
male,35,WoW,,35
male,35,WoW,,35
male,35,WoW,,35
male,36,EQ2,,35
male,36,WoW,,35
male,36,WoW,,35
female,37,WoW,,35
female,38,UO,,35
female,39,WoW,,35
male,42,WoW,,35
male,45,WoW,,35
male,47,EQ,,35
female,50,WoW,,35
male,55,WoW,,35
male,14,UO,,36
male,16,WoW,,36
male,18,Other,World War 2 Online,36
male,19,WoW,,36
male,20,EQ2,,36
male,22,WoW,,36
male,25,WoW,,36
male,26,WoW,,36
male,27,CoH,lineage 2,36
male,33,EQ2,,36
male,33,AO,,36
male,35,AO,,36
female,47,EQ2,,36
male,15,WoW,,37
male,20,EQ2,,37
female,47,Other,Project Entropia,37
male,48,Other,WWII Online,37
male,19,WoW,,38
male,38,EQ2,,38
male,14,Other,Asheron\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\'s Call 2,40
male,14,WoW,,40
female,15,DAOC,,40
male,15,AO,,40
male,15,WoW,,40
female,16,SWG,,40
male,16,WoW,,40
male,16,WoW,,40
male,16,Other,EvE Online,40
female,18,WoW,,40
male,18,FFXI,,40
male,18,Other,Lineage 2,40
male,18,WoW,,40
male,18,EQ2,,40
male,18,WoW,,40
male,18,WoW,,40
male,18,WoW,,40
male,18,WoW,,40
male,19,DAOC,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,DAOC,,40
male,19,WoW,,40
male,19,DAOC,,40
male,19,Other,ragnarok online,40
male,19,WoW,,40
male,19,EQ,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,SWG,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
female,21,WoW,,40
male,21,WoW,,40
male,21,Other,Project Entropia,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
female,22,WoW,,40
male,22,EQ2,,40
male,22,UO,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
female,23,WoW,,40
female,23,UO,,40
female,23,EQ,,40
male,23,EQ2,,40
male,23,WoW,,40
male,23,WoW,,40
male,23,WoW,,40
male,23,Other,Diablo 2,40
male,23,WoW,,40
male,23,WoW,,40
male,23,AO,,40
female,24,WoW,,40
female,24,EQ,,40
male,24,WoW,,40
male,24,EQ,,40
male,24,WoW,,40
male,24,EQ2,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
female,25,WoW,,40
female,25,EQ,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,FFXI,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,FFXI,,40
male,25,WoW,,40
female,26,EQ2,,40
female,26,WoW,,40
male,26,UO,,40
male,26,EQ2,,40
male,26,WoW,,40
male,26,WoW,,40
male,26,WoW,,40
male,27,EQ2,,40
male,27,WoW,,40
male,27,WoW,,40
male,27,EQ2,,40
male,27,WoW,,40
male,27,WoW,,40
male,27,WoW,,40
male,27,SWG,,40
male,27,EQ,,40
male,27,WoW,,40
female,28,WoW,,40
female,28,WoW,,40
female,28,EQ,,40
male,28,WoW,,40
male,28,WoW,,40
male,28,EQ,,40
male,28,WoW,,40
male,28,WoW,,40
male,28,WoW,,40
male,28,EQ2,,40
male,28,EQ2,,40
male,28,WoW,,40
female,29,WoW,,40
male,29,Other,Lineage II,40
male,29,WoW,,40
male,29,Other,A Tale in the Desert 2,40
male,29,UO,,40
male,29,WoW,,40
female,30,EQ2,,40
male,30,Other,Eve Online,40
male,30,WoW,,40
male,30,WoW,,40
male,30,EQ2,,40
male,30,AO,,40
male,30,WoW,,40
female,31,WoW,,40
female,31,WoW,,40
male,31,WoW,,40
male,31,EQ2,,40
male,31,DAOC,,40
male,31,WoW,,40
male,32,WoW,,40
male,32,WoW,,40
male,32,WoW,,40
female,33,EQ2,,40
male,33,EQ2,,40
male,33,EQ2,,40
male,33,EQ,,40
male,33,Other,Operation Flashpoint,40
male,33,EQ2,,40
male,33,WoW,,40
male,33,EQ,,40
male,33,EQ,,40
male,34,WoW,,40
male,34,EQ2,,40
male,34,WoW,,40
male,34,WoW,,40
male,34,UO,,40
female,35,CoH,,40
male,35,WoW,,40
female,36,WoW,,40
female,36,EQ,,40
female,36,EQ2,,40
male,36,EQ2,,40
male,36,WoW,,40
male,36,WoW,,40
male,36,WoW,,40
male,36,WoW,,40
male,36,WoW,,40
female,37,UO,,40
male,37,WoW,,40
male,37,WoW,,40
male,37,WoW,,40
male,37,WoW,,40
male,37,EQ,,40
female,38,CoH,,40
female,38,EQ,,40
male,38,Other,Rubies of Eventide,40
male,38,SWG,,40
male,39,WoW,,40
male,39,WoW,,40
female,40,EQ2,,40
male,40,SWG,,40
male,40,EQ,,40
male,40,EQ,,40
female,41,WoW,,40
female,44,EQ,,40
male,45,EQ2,,40
male,45,WoW,,40
male,45,AO,,40
female,50,EQ2,,40
female,51,EQ,,40
male,55,WoW,,40
male,56,WoW,,40
male,18,WoW,,42
male,20,WoW,,42
male,22,WoW,,42
female,23,EQ2,,42
male,23,SWG,,42
male,23,WoW,,42
male,25,EQ2,,42
female,28,EQ2,,42
male,29,WoW,,42
male,31,WoW,,42
male,31,WoW,,42
male,37,WoW,,42
male,44,CoH,,43
male,16,WoW,,44
male,16,FFXI,,45
male,17,WoW,,45
male,17,FFXI,,45
male,18,WoW,,45
male,18,EQ,,45
male,18,FFXI,,45
female,19,AO,,45
female,19,WoW,,45
male,21,WoW,,45
female,22,WoW,,45
male,23,WoW,,45
male,23,WoW,,45
male,24,WoW,,45
male,24,WoW,,45
male,26,WoW,,45
male,26,WoW,,45
male,27,EQ2,,45
male,28,CoH,,45
male,29,WoW,,45
female,30,EQ,,45
male,30,SWG,,45
male,30,WoW,,45
male,33,WoW,,45
male,33,SWG,,45
male,40,WoW,,45
male,47,WoW,,45
male,56,Other,second life,45
male,33,WoW,,46
male,16,WoW,,48
male,19,WoW,,48
male,20,WoW,,48
male,21,WoW,,48
male,21,Other,Ragnarok Online,48
male,19,WoW,,49
female,21,Other,Lineage,49
male,14,WoW,,50
male,15,WoW,,50
male,16,WoW,,50
male,16,WoW,,50
male,16,WoW,,50
male,17,EQ2,,50
male,17,WoW,,50
male,17,WoW,,50
male,17,WoW,,50
female,18,EQ2,,50
male,18,WoW,,50
male,18,FFXI,,50
male,18,WoW,,50
male,18,WoW,,50
male,18,WoW,,50
male,18,WoW,,50
male,18,Other,saga of ryzom,50
male,18,EQ2,,50
male,18,FFXI,,50
male,19,SWG,,50
male,19,WoW,,50
male,19,WoW,,50
male,19,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
female,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
male,21,EQ2,,50
male,21,WoW,,50
male,21,Other,RYL,50
male,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
female,22,WoW,,50
male,22,WoW,,50
male,22,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,EQ2,,50
male,23,WoW,,50
male,23,WoW,,50
female,24,Other,I play FFXI and EQ1 equally,50
female,24,Other,I play FFXI and EQ1 equally,50
male,24,WoW,,50
male,24,WoW,,50
female,25,EQ2,,50
male,25,WoW,,50
male,25,SWG,,50
male,25,WoW,,50
male,26,WoW,,50
male,26,WoW,,50
male,26,WoW,,50
male,26,WoW,,50
male,27,EQ2,,50
male,27,WoW,,50
male,28,WoW,,50
male,28,WoW,,50
male,29,EQ,,50
male,29,WoW,,50
male,29,WoW,,50
male,29,WoW,,50
male,30,WoW,,50
male,30,WoW,,50
male,30,WoW,,50
male,30,WoW,,50
male,31,UO,,50
male,31,WoW,,50
male,31,WoW,,50
male,33,WoW,,50
male,33,WoW,,50
male,34,WoW,,50
female,35,WoW,,50
male,36,WoW,,50
male,36,WoW,,50
female,37,WoW,,50
male,39,SWG,,50
female,42,EQ,,50
male,42,WoW,,50
female,45,WoW,,50
male,45,EQ2,,50
male,49,EQ,,50
female,50,EQ2,,50
female,50,EQ2,,50
male,54,WoW,,50
male,59,UO,,50
male,59,WoW,,50
female,61,EQ,,50
male,22,WoW,,54
male,32,SWG,,54
female,52,WoW,,54
male,15,WoW,,55
male,18,WoW,,55
male,18,UO,,55
male,22,WoW,,55
female,26,WoW,,55
male,32,WoW,,55
male,37,EQ2,,55
male,45,EQ2,,55
male,14,FFXI,,56
male,18,WoW,,56
male,18,WoW,,56
male,19,WoW,,56
male,20,EQ2,,56
male,21,WoW,,56
male,21,WoW,,56
male,21,WoW,,56
male,21,Other,Gemstone IV,56
male,22,WoW,,56
male,22,AO,,56
female,28,Other,Lineage 1,56
male,15,Other,pristontale,60
male,16,WoW,,60
male,17,WoW,,60
male,18,WoW,,60
male,18,WoW,,60
male,18,WoW,,60
male,18,EQ2,,60
male,18,EQ2,,60
male,19,WoW,,60
male,20,WoW,,60
male,20,WoW,,60
male,20,WoW,,60
male,20,WoW,,60
male,21,WoW,,60
male,21,WoW,,60
male,21,WoW,,60
male,21,EQ,,60
male,22,Other,Natural Selection,60
male,22,WoW,,60
male,23,WoW,,60
male,23,WoW,,60
male,24,Other,EVE-Online,60
male,24,WoW,,60
male,24,WoW,,60
male,26,Other,age of empires,60
male,26,EQ,,60
male,26,WoW,,60
male,26,WoW,,60
male,27,WoW,,60
male,27,Other,Knight Online,60
male,27,WoW,,60
female,28,WoW,,60
male,28,Other,World War 2 online,60
male,30,WoW,,60
male,31,WoW,,60
female,33,WoW,,60
male,33,WoW,,60
female,34,DAOC,,60
male,34,WoW,,60
male,36,EQ2,,60
female,41,WoW,,60
female,42,Other,Lineage 2,60
male,46,WoW,,60
female,52,WoW,,60
male,52,EQ2,,60
female,56,EQ2,,60
female,69,EQ,,60
male,21,WoW,,64
male,20,WoW,,65
male,21,EQ,,65
male,21,WoW,,65
male,22,WoW,,65
male,23,WoW,,65
male,27,WoW,,65
male,16,SWG,,70
male,17,WoW,,70
male,18,WoW,,70
male,18,WoW,,70
male,18,WoW,,70
male,18,WoW,,70
male,18,Other,Tibia,70
male,20,WoW,,70
male,21,WoW,,70
male,21,EQ,,70
male,22,WoW,,70
male,22,WoW,,70
male,23,WoW,,70
male,27,WoW,,70
female,29,EQ,,70
male,33,WoW,,70
female,34,AO,,70
female,43,EQ2,,70
male,21,WoW,,72
female,22,WoW,,72
male,22,WoW,,72
female,28,WoW,,72
male,23,WoW,,74
male,21,WoW,,75
male,23,Other,Everquest Online adventures,76
male,18,Other,Lineage 2,80
male,18,WoW,,80
male,20,WoW,,80
male,21,WoW,,80
male,22,DAOC,,80
male,23,WoW,,80
female,29,WoW,,80
male,32,EQ,,80
female,33,WoW,,80
female,17,WoW,,84
male,29,WoW,,84
male,20,WoW,,85
male,21,WoW,,85
male,22,UO,,85
female,26,Other,Ragnarok Online,85
male,18,WoW,,96
male,41,EQ,,99
male,41,EQ,,99
male,23,WoW,,100
male,26,WoW,,100
male,22,WoW,,105
male,24,WoW,,110
